"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUT","EMPAGE","55_64","PC_AGE","Q","2011-Q4",39.45665,
"AUT","EMPAGE","55_64","PC_AGE","Q","2012-Q1",40.22814,
"AUT","EMPAGE","55_64","PC_AGE","Q","2012-Q2",41.56231,
"AUT","EMPAGE","55_64","PC_AGE","Q","2012-Q3",42.14117,
"AUT","EMPAGE","55_64","PC_AGE","Q","2012-Q4",42.53993,
"AUT","EMPAGE","55_64","PC_AGE","Q","2013-Q1",42.58044,
"AUT","EMPAGE","55_64","PC_AGE","Q","2013-Q2",44.17893,
"AUT","EMPAGE","55_64","PC_AGE","Q","2013-Q3",43.96078,
"AUT","EMPAGE","55_64","PC_AGE","Q","2013-Q4",44.29391,
"AUT","EMPAGE","55_64","PC_AGE","Q","2014-Q1",43.89853,
"AUT","EMPAGE","55_64","PC_AGE","Q","2014-Q2",45.49132,
"AUT","EMPAGE","55_64","PC_AGE","Q","2014-Q3",45.42663,
"AUT","EMPAGE","55_64","PC_AGE","Q","2014-Q4",45.56186,
"AUT","EMPAGE","55_64","PC_AGE","Q","2015-Q1",45.39049,
"AUT","EMPAGE","55_64","PC_AGE","Q","2015-Q2",45.9782,
"AUT","EMPAGE","55_64","PC_AGE","Q","2015-Q3",46.58307,
"AUT","EMPAGE","55_64","PC_AGE","Q","2015-Q4",47.15487,
"AUT","EMPAGE","55_64","PC_AGE","Q","2016-Q1",48.09745,
"AUT","EMPAGE","55_64","PC_AGE","Q","2016-Q2",49.32889,
"AUT","EMPAGE","55_64","PC_AGE","Q","2016-Q3",49.67847,
"AUT","EMPAGE","55_64","PC_AGE","Q","2016-Q4",49.54717,
"AUT","EMPAGE","55_64","PC_AGE","Q","2017-Q1",49.95828,
"AUT","EMPAGE","55_64","PC_AGE","Q","2017-Q2",50.6716,
"AUT","EMPAGE","55_64","PC_AGE","Q","2017-Q3",51.79074,
"AUT","EMPAGE","55_64","PC_AGE","Q","2017-Q4",52.71437,
"AUT","EMPAGE","55_64","PC_AGE","Q","2018-Q1",53.57019,
"AUT","EMPAGE","55_64","PC_AGE","Q","2018-Q2",53.32015,
"AUT","EMPAGE","55_64","PC_AGE","Q","2018-Q3",54.18108,
"AUT","EMPAGE","55_64","PC_AGE","Q","2018-Q4",54.87387,
"BEL","EMPAGE","15_24","PC_AGE","Q","1999-Q1",27.86549,
"BEL","EMPAGE","15_24","PC_AGE","Q","1999-Q2",26.33591,
"BEL","EMPAGE","15_24","PC_AGE","Q","1999-Q3",29.37425,
"BEL","EMPAGE","15_24","PC_AGE","Q","1999-Q4",29.3125,
"BEL","EMPAGE","15_24","PC_AGE","Q","2000-Q1",28.37682,
"BEL","EMPAGE","15_24","PC_AGE","Q","2000-Q2",30.55132,
"BEL","EMPAGE","15_24","PC_AGE","Q","2000-Q3",28.73644,
"BEL","EMPAGE","15_24","PC_AGE","Q","2000-Q4",28.97213,
"BEL","EMPAGE","15_24","PC_AGE","Q","2001-Q1",29.76355,
"BEL","EMPAGE","15_24","PC_AGE","Q","2001-Q2",28.97299,
"BEL","EMPAGE","15_24","PC_AGE","Q","2001-Q3",31.92197,
"BEL","EMPAGE","15_24","PC_AGE","Q","2001-Q4",27.83714,
"BEL","EMPAGE","15_24","PC_AGE","Q","2002-Q1",28.46116,
"BEL","EMPAGE","15_24","PC_AGE","Q","2002-Q2",29.102,
"BEL","EMPAGE","15_24","PC_AGE","Q","2002-Q3",30.12494,
"BEL","EMPAGE","15_24","PC_AGE","Q","2002-Q4",29.55564,
"BEL","EMPAGE","15_24","PC_AGE","Q","2003-Q1",27.56406,
"BEL","EMPAGE","15_24","PC_AGE","Q","2003-Q2",28.01595,
"BEL","EMPAGE","15_24","PC_AGE","Q","2003-Q3",26.90885,
"BEL","EMPAGE","15_24","PC_AGE","Q","2003-Q4",27.62842,
"BEL","EMPAGE","15_24","PC_AGE","Q","2004-Q1",28.16466,
"BEL","EMPAGE","15_24","PC_AGE","Q","2004-Q2",28.32335,
"BEL","EMPAGE","15_24","PC_AGE","Q","2004-Q3",27.71164,
"BEL","EMPAGE","15_24","PC_AGE","Q","2004-Q4",26.95396,"B"
"BEL","EMPAGE","15_24","PC_AGE","Q","2005-Q1",28.17017,
"BEL","EMPAGE","15_24","PC_AGE","Q","2005-Q2",26.94917,
"BEL","EMPAGE","15_24","PC_AGE","Q","2005-Q3",26.9791,
"BEL","EMPAGE","15_24","PC_AGE","Q","2005-Q4",27.53789,
"BEL","EMPAGE","15_24","PC_AGE","Q","2006-Q1",28.4196,
"BEL","EMPAGE","15_24","PC_AGE","Q","2006-Q2",27.14451,
"BEL","EMPAGE","15_24","PC_AGE","Q","2006-Q3",26.69939,
"BEL","EMPAGE","15_24","PC_AGE","Q","2006-Q4",27.95353,
"BEL","EMPAGE","15_24","PC_AGE","Q","2007-Q1",27.58489,
"BEL","EMPAGE","15_24","PC_AGE","Q","2007-Q2",27.5476,
"BEL","EMPAGE","15_24","PC_AGE","Q","2007-Q3",27.12109,
"BEL","EMPAGE","15_24","PC_AGE","Q","2007-Q4",27.71557,"B"
"BEL","EMPAGE","15_24","PC_AGE","Q","2008-Q1",27.95806,
"BEL","EMPAGE","15_24","PC_AGE","Q","2008-Q2",27.57992,
"BEL","EMPAGE","15_24","PC_AGE","Q","2008-Q3",26.55485,
"BEL","EMPAGE","15_24","PC_AGE","Q","2008-Q4",27.18608,
"BEL","EMPAGE","15_24","PC_AGE","Q","2009-Q1",25.52847,
"BEL","EMPAGE","15_24","PC_AGE","Q","2009-Q2",26.08182,
"BEL","EMPAGE","15_24","PC_AGE","Q","2009-Q3",24.58436,
"BEL","EMPAGE","15_24","PC_AGE","Q","2009-Q4",25.15922,
"BEL","EMPAGE","15_24","PC_AGE","Q","2010-Q1",24.51252,
"BEL","EMPAGE","15_24","PC_AGE","Q","2010-Q2",25.05386,
"BEL","EMPAGE","15_24","PC_AGE","Q","2010-Q3",26.0776,
"BEL","EMPAGE","15_24","PC_AGE","Q","2010-Q4",25.18501,"B"
"BEL","EMPAGE","15_24","PC_AGE","Q","2011-Q1",26.60431,
"BEL","EMPAGE","15_24","PC_AGE","Q","2011-Q2",25.97512,
"BEL","EMPAGE","15_24","PC_AGE","Q","2011-Q3",24.74395,
"BEL","EMPAGE","15_24","PC_AGE","Q","2011-Q4",26.64505,
"BEL","EMPAGE","15_24","PC_AGE","Q","2012-Q1",25.86958,
"BEL","EMPAGE","15_24","PC_AGE","Q","2012-Q2",25.85829,
"BEL","EMPAGE","15_24","PC_AGE","Q","2012-Q3",24.26151,
"BEL","EMPAGE","15_24","PC_AGE","Q","2012-Q4",25.04862,
"BEL","EMPAGE","15_24","PC_AGE","Q","2013-Q1",23.61308,
"BEL","EMPAGE","15_24","PC_AGE","Q","2013-Q2",24.59325,
"BEL","EMPAGE","15_24","PC_AGE","Q","2013-Q3",23.7438,
"BEL","EMPAGE","15_24","PC_AGE","Q","2013-Q4",22.63358,
"BEL","EMPAGE","15_24","PC_AGE","Q","2014-Q1",22.39574,
"BEL","EMPAGE","15_24","PC_AGE","Q","2014-Q2",22.87053,
"BEL","EMPAGE","15_24","PC_AGE","Q","2014-Q3",24.02138,
"BEL","EMPAGE","15_24","PC_AGE","Q","2014-Q4",23.4492,
"BEL","EMPAGE","15_24","PC_AGE","Q","2015-Q1",24.89933,
"BEL","EMPAGE","15_24","PC_AGE","Q","2015-Q2",23.54677,
"BEL","EMPAGE","15_24","PC_AGE","Q","2015-Q3",22.95135,
"BEL","EMPAGE","15_24","PC_AGE","Q","2015-Q4",22.05861,
"BEL","EMPAGE","15_24","PC_AGE","Q","2016-Q1",23.66722,
"BEL","EMPAGE","15_24","PC_AGE","Q","2016-Q2",23.34001,
"BEL","EMPAGE","15_24","PC_AGE","Q","2016-Q3",21.56944,
"BEL","EMPAGE","15_24","PC_AGE","Q","2016-Q4",22.34303,
"BEL","EMPAGE","15_24","PC_AGE","Q","2017-Q1",21.57492,
"BEL","EMPAGE","15_24","PC_AGE","Q","2017-Q2",21.79455,
"BEL","EMPAGE","15_24","PC_AGE","Q","2017-Q3",24.08914,
"BEL","EMPAGE","15_24","PC_AGE","Q","2017-Q4",23.24746,
"BEL","EMPAGE","15_24","PC_AGE","Q","2018-Q1",23.69181,
"BEL","EMPAGE","15_24","PC_AGE","Q","2018-Q2",24.02956,
"BEL","EMPAGE","15_24","PC_AGE","Q","2018-Q3",26.11482,
"BEL","EMPAGE","15_24","PC_AGE","Q","2018-Q4",26.00216,
"BEL","EMPAGE","25_54","PC_AGE","Q","1999-Q1",76.01884,
"BEL","EMPAGE","25_54","PC_AGE","Q","1999-Q2",76.36839,
"BEL","EMPAGE","25_54","PC_AGE","Q","1999-Q3",76.35849,
"BEL","EMPAGE","25_54","PC_AGE","Q","1999-Q4",76.1181,
"BEL","EMPAGE","25_54","PC_AGE","Q","2000-Q1",76.96373,
"BEL","EMPAGE","25_54","PC_AGE","Q","2000-Q2",77.906,
"BEL","EMPAGE","25_54","PC_AGE","Q","2000-Q3",77.87881,
"BEL","EMPAGE","25_54","PC_AGE","Q","2000-Q4",76.7578,
"BEL","EMPAGE","25_54","PC_AGE","Q","2001-Q1",77.08957,
"BEL","EMPAGE","25_54","PC_AGE","Q","2001-Q2",76.59136,
"BEL","EMPAGE","25_54","PC_AGE","Q","2001-Q3",76.43968,
"BEL","EMPAGE","25_54","PC_AGE","Q","2001-Q4",76.40696,
"BEL","EMPAGE","25_54","PC_AGE","Q","2002-Q1",76.49618,
"BEL","EMPAGE","25_54","PC_AGE","Q","2002-Q2",76.63007,
"BEL","EMPAGE","25_54","PC_AGE","Q","2002-Q3",76.73368,
"BEL","EMPAGE","25_54","PC_AGE","Q","2002-Q4",76.29205,
"BEL","EMPAGE","25_54","PC_AGE","Q","2003-Q1",76.14255,
"BEL","EMPAGE","25_54","PC_AGE","Q","2003-Q2",76.15917,
"BEL","EMPAGE","25_54","PC_AGE","Q","2003-Q3",76.55764,
"BEL","EMPAGE","25_54","PC_AGE","Q","2003-Q4",77.13647,
"BEL","EMPAGE","25_54","PC_AGE","Q","2004-Q1",76.72556,
"BEL","EMPAGE","25_54","PC_AGE","Q","2004-Q2",77.34945,
"BEL","EMPAGE","25_54","PC_AGE","Q","2004-Q3",77.05276,
"BEL","EMPAGE","25_54","PC_AGE","Q","2004-Q4",77.87363,
"BEL","EMPAGE","25_54","PC_AGE","Q","2005-Q1",78.29669,
"BEL","EMPAGE","25_54","PC_AGE","Q","2005-Q2",78.31036,
"BEL","EMPAGE","25_54","PC_AGE","Q","2005-Q3",78.38852,
"BEL","EMPAGE","25_54","PC_AGE","Q","2005-Q4",78.23283,
"BEL","EMPAGE","25_54","PC_AGE","Q","2006-Q1",77.27663,
"BEL","EMPAGE","25_54","PC_AGE","Q","2006-Q2",78.20474,
"BEL","EMPAGE","25_54","PC_AGE","Q","2006-Q3",78.80734,
"BEL","EMPAGE","25_54","PC_AGE","Q","2006-Q4",79.16671,
"BEL","EMPAGE","25_54","PC_AGE","Q","2007-Q1",79.34097,
"BEL","EMPAGE","25_54","PC_AGE","Q","2007-Q2",79.29969,
"BEL","EMPAGE","25_54","PC_AGE","Q","2007-Q3",79.8645,
"BEL","EMPAGE","25_54","PC_AGE","Q","2007-Q4",80.26533,
"BEL","EMPAGE","25_54","PC_AGE","Q","2008-Q1",80.63358,
"BEL","EMPAGE","25_54","PC_AGE","Q","2008-Q2",80.57265,
"BEL","EMPAGE","25_54","PC_AGE","Q","2008-Q3",80.50389,
"BEL","EMPAGE","25_54","PC_AGE","Q","2008-Q4",80.13289,
"BEL","EMPAGE","25_54","PC_AGE","Q","2009-Q1",80.53279,
"BEL","EMPAGE","25_54","PC_AGE","Q","2009-Q2",79.63888,
"BEL","EMPAGE","25_54","PC_AGE","Q","2009-Q3",79.27873,
"BEL","EMPAGE","25_54","PC_AGE","Q","2009-Q4",79.62987,
"BEL","EMPAGE","25_54","PC_AGE","Q","2010-Q1",80.25675,
"BEL","EMPAGE","25_54","PC_AGE","Q","2010-Q2",79.52421,
"BEL","EMPAGE","25_54","PC_AGE","Q","2010-Q3",79.46648,
"BEL","EMPAGE","25_54","PC_AGE","Q","2010-Q4",80.78844,
"BEL","EMPAGE","25_54","PC_AGE","Q","2011-Q1",78.79833,
"BEL","EMPAGE","25_54","PC_AGE","Q","2011-Q2",80.09135,
"BEL","EMPAGE","25_54","PC_AGE","Q","2011-Q3",79.22929,
"BEL","EMPAGE","25_54","PC_AGE","Q","2011-Q4",79.26797,
"BEL","EMPAGE","25_54","PC_AGE","Q","2012-Q1",79.0974,
"BEL","EMPAGE","25_54","PC_AGE","Q","2012-Q2",79.06996,
"BEL","EMPAGE","25_54","PC_AGE","Q","2012-Q3",79.61256,
"BEL","EMPAGE","25_54","PC_AGE","Q","2012-Q4",79.25484,
"BEL","EMPAGE","25_54","PC_AGE","Q","2013-Q1",78.82385,
"BEL","EMPAGE","25_54","PC_AGE","Q","2013-Q2",79.38687,
"BEL","EMPAGE","25_54","PC_AGE","Q","2013-Q3",79.25225,
"BEL","EMPAGE","25_54","PC_AGE","Q","2013-Q4",78.68398,
"BEL","EMPAGE","25_54","PC_AGE","Q","2014-Q1",79.4858,
"BEL","EMPAGE","25_54","PC_AGE","Q","2014-Q2",79.18044,
"BEL","EMPAGE","25_54","PC_AGE","Q","2014-Q3",78.84858,
"BEL","EMPAGE","25_54","PC_AGE","Q","2014-Q4",78.95465,
"BEL","EMPAGE","25_54","PC_AGE","Q","2015-Q1",78.8771,
"BEL","EMPAGE","25_54","PC_AGE","Q","2015-Q2",78.13116,
"BEL","EMPAGE","25_54","PC_AGE","Q","2015-Q3",78.69184,
"BEL","EMPAGE","25_54","PC_AGE","Q","2015-Q4",78.43212,
"BEL","EMPAGE","25_54","PC_AGE","Q","2016-Q1",78.2959,
"BEL","EMPAGE","25_54","PC_AGE","Q","2016-Q2",78.63281,
"BEL","EMPAGE","25_54","PC_AGE","Q","2016-Q3",78.98373,
"BEL","EMPAGE","25_54","PC_AGE","Q","2016-Q4",80.4079,
"BEL","EMPAGE","25_54","PC_AGE","Q","2017-Q1",79.16659,
"BEL","EMPAGE","25_54","PC_AGE","Q","2017-Q2",79.78871,
"BEL","EMPAGE","25_54","PC_AGE","Q","2017-Q3",78.96938,
"BEL","EMPAGE","25_54","PC_AGE","Q","2017-Q4",80.20581,
"BEL","EMPAGE","25_54","PC_AGE","Q","2018-Q1",80.25513,
"BEL","EMPAGE","25_54","PC_AGE","Q","2018-Q2",80.06408,
"BEL","EMPAGE","25_54","PC_AGE","Q","2018-Q3",80.68975,
"BEL","EMPAGE","25_54","PC_AGE","Q","2018-Q4",80.58636,
"BEL","EMPAGE","55_64","PC_AGE","Q","1999-Q1",25.18164,
"BEL","EMPAGE","55_64","PC_AGE","Q","1999-Q2",24.71906,
"BEL","EMPAGE","55_64","PC_AGE","Q","1999-Q3",24.20304,
"BEL","EMPAGE","55_64","PC_AGE","Q","1999-Q4",24.09895,
"BEL","EMPAGE","55_64","PC_AGE","Q","2000-Q1",25.95837,
"BEL","EMPAGE","55_64","PC_AGE","Q","2000-Q2",25.01874,
"BEL","EMPAGE","55_64","PC_AGE","Q","2000-Q3",27.41625,
"BEL","EMPAGE","55_64","PC_AGE","Q","2000-Q4",26.74291,
"BEL","EMPAGE","55_64","PC_AGE","Q","2001-Q1",24.8695,
"BEL","EMPAGE","55_64","PC_AGE","Q","2001-Q2",25.17693,
"BEL","EMPAGE","55_64","PC_AGE","Q","2001-Q3",25.12371,
"BEL","EMPAGE","55_64","PC_AGE","Q","2001-Q4",25.18653,
"BEL","EMPAGE","55_64","PC_AGE","Q","2002-Q1",26.75936,
"BEL","EMPAGE","55_64","PC_AGE","Q","2002-Q2",25.83048,
"BEL","EMPAGE","55_64","PC_AGE","Q","2002-Q3",26.92932,
"BEL","EMPAGE","55_64","PC_AGE","Q","2002-Q4",26.85397,
"BEL","EMPAGE","55_64","PC_AGE","Q","2003-Q1",26.64686,
"BEL","EMPAGE","55_64","PC_AGE","Q","2003-Q2",28.02502,
"BEL","EMPAGE","55_64","PC_AGE","Q","2003-Q3",28.3652,
"BEL","EMPAGE","55_64","PC_AGE","Q","2003-Q4",29.21058,
"BEL","EMPAGE","55_64","PC_AGE","Q","2004-Q1",29.31658,
"BEL","EMPAGE","55_64","PC_AGE","Q","2004-Q2",30.16183,
"BEL","EMPAGE","55_64","PC_AGE","Q","2004-Q3",30.56699,
"BEL","EMPAGE","55_64","PC_AGE","Q","2004-Q4",29.88009,
"BEL","EMPAGE","55_64","PC_AGE","Q","2005-Q1",30.68542,
"BEL","EMPAGE","55_64","PC_AGE","Q","2005-Q2",32.11306,
"BEL","EMPAGE","55_64","PC_AGE","Q","2005-Q3",32.79793,
"BEL","EMPAGE","55_64","PC_AGE","Q","2005-Q4",31.61277,
"BEL","EMPAGE","55_64","PC_AGE","Q","2006-Q1",31.44453,
"BEL","EMPAGE","55_64","PC_AGE","Q","2006-Q2",30.49035,
"BEL","EMPAGE","55_64","PC_AGE","Q","2006-Q3",32.10411,
"BEL","EMPAGE","55_64","PC_AGE","Q","2006-Q4",33.89115,
"BEL","EMPAGE","55_64","PC_AGE","Q","2007-Q1",34.11026,
"BEL","EMPAGE","55_64","PC_AGE","Q","2007-Q2",33.91322,
"BEL","EMPAGE","55_64","PC_AGE","Q","2007-Q3",34.39698,
"BEL","EMPAGE","55_64","PC_AGE","Q","2007-Q4",35.03137,
"BEL","EMPAGE","55_64","PC_AGE","Q","2008-Q1",34.74498,
"BEL","EMPAGE","55_64","PC_AGE","Q","2008-Q2",32.81853,
"BEL","EMPAGE","55_64","PC_AGE","Q","2008-Q3",35.55619,
"BEL","EMPAGE","55_64","PC_AGE","Q","2008-Q4",34.92068,
"BEL","EMPAGE","55_64","PC_AGE","Q","2009-Q1",34.14814,
"BEL","EMPAGE","55_64","PC_AGE","Q","2009-Q2",34.87544,
"BEL","EMPAGE","55_64","PC_AGE","Q","2009-Q3",35.87173,
"BEL","EMPAGE","55_64","PC_AGE","Q","2009-Q4",36.09929,
"BEL","EMPAGE","55_64","PC_AGE","Q","2010-Q1",37.21177,
"BEL","EMPAGE","55_64","PC_AGE","Q","2010-Q2",36.90804,
"BEL","EMPAGE","55_64","PC_AGE","Q","2010-Q3",37.46785,
"BEL","EMPAGE","55_64","PC_AGE","Q","2010-Q4",37.75166,
"BEL","EMPAGE","55_64","PC_AGE","Q","2011-Q1",37.24164,
"BEL","EMPAGE","55_64","PC_AGE","Q","2011-Q2",40.16968,
"BEL","EMPAGE","55_64","PC_AGE","Q","2011-Q3",38.63091,
"BEL","EMPAGE","55_64","PC_AGE","Q","2011-Q4",38.78261,
"BEL","EMPAGE","55_64","PC_AGE","Q","2012-Q1",38.60234,
"BEL","EMPAGE","55_64","PC_AGE","Q","2012-Q2",40.33936,
"BEL","EMPAGE","55_64","PC_AGE","Q","2012-Q3",40.1205,
"BEL","EMPAGE","55_64","PC_AGE","Q","2012-Q4",38.9053,
"BEL","EMPAGE","55_64","PC_AGE","Q","2013-Q1",40.65301,
"BEL","EMPAGE","55_64","PC_AGE","Q","2013-Q2",41.62264,
"BEL","EMPAGE","55_64","PC_AGE","Q","2013-Q3",42.88453,
"BEL","EMPAGE","55_64","PC_AGE","Q","2013-Q4",41.71803,
"BEL","EMPAGE","55_64","PC_AGE","Q","2014-Q1",41.09518,
"BEL","EMPAGE","55_64","PC_AGE","Q","2014-Q2",43.71119,
"BEL","EMPAGE","55_64","PC_AGE","Q","2014-Q3",42.37583,
"BEL","EMPAGE","55_64","PC_AGE","Q","2014-Q4",43.41284,
"BEL","EMPAGE","55_64","PC_AGE","Q","2015-Q1",43.07055,
"BEL","EMPAGE","55_64","PC_AGE","Q","2015-Q2",43.78312,
"BEL","EMPAGE","55_64","PC_AGE","Q","2015-Q3",44.62917,
"BEL","EMPAGE","55_64","PC_AGE","Q","2015-Q4",44.58548,
"BEL","EMPAGE","55_64","PC_AGE","Q","2016-Q1",44.18066,
"BEL","EMPAGE","55_64","PC_AGE","Q","2016-Q2",45.65705,
"BEL","EMPAGE","55_64","PC_AGE","Q","2016-Q3",45.52372,
"BEL","EMPAGE","55_64","PC_AGE","Q","2016-Q4",46.29235,
"BEL","EMPAGE","55_64","PC_AGE","Q","2017-Q1",46.35551,
"BEL","EMPAGE","55_64","PC_AGE","Q","2017-Q2",47.81094,
"BEL","EMPAGE","55_64","PC_AGE","Q","2017-Q3",49.17495,
"BEL","EMPAGE","55_64","PC_AGE","Q","2017-Q4",49.65626,
"BEL","EMPAGE","55_64","PC_AGE","Q","2018-Q1",49.71265,
"BEL","EMPAGE","55_64","PC_AGE","Q","2018-Q2",49.7994,
"BEL","EMPAGE","55_64","PC_AGE","Q","2018-Q3",50.36753,
"BEL","EMPAGE","55_64","PC_AGE","Q","2018-Q4",51.40066,
"CAN","EMPAGE","15_24","PC_AGE","Q","1995-Q1",54.43333,
"CAN","EMPAGE","15_24","PC_AGE","Q","1995-Q2",54.26667,
"CAN","EMPAGE","15_24","PC_AGE","Q","1995-Q3",53.4,
"CAN","EMPAGE","15_24","PC_AGE","Q","1995-Q4",53.16667,
"CAN","EMPAGE","15_24","PC_AGE","Q","1996-Q1",52.96667,
"CAN","EMPAGE","15_24","PC_AGE","Q","1996-Q2",53.26667,
"CAN","EMPAGE","15_24","PC_AGE","Q","1996-Q3",52.5,
"CAN","EMPAGE","15_24","PC_AGE","Q","1996-Q4",51.8,
"CAN","EMPAGE","15_24","PC_AGE","Q","1997-Q1",51.8,
"CAN","EMPAGE","15_24","PC_AGE","Q","1997-Q2",51.06667,
"CAN","EMPAGE","15_24","PC_AGE","Q","1997-Q3",51.4,
"CAN","EMPAGE","15_24","PC_AGE","Q","1997-Q4",51.3,
"CAN","EMPAGE","15_24","PC_AGE","Q","1998-Q1",51.26667,
"CAN","EMPAGE","15_24","PC_AGE","Q","1998-Q2",51.93333,
"CAN","EMPAGE","15_24","PC_AGE","Q","1998-Q3",52.93333,
"CAN","EMPAGE","15_24","PC_AGE","Q","1998-Q4",53.43333,
"CAN","EMPAGE","15_24","PC_AGE","Q","1999-Q1",54.16667,
"CAN","EMPAGE","15_24","PC_AGE","Q","1999-Q2",54.26667,
"CAN","EMPAGE","15_24","PC_AGE","Q","1999-Q3",54.76667,
"CAN","EMPAGE","15_24","PC_AGE","Q","1999-Q4",55.3,
"CAN","EMPAGE","15_24","PC_AGE","Q","2000-Q1",55.6,
"CAN","EMPAGE","15_24","PC_AGE","Q","2000-Q2",55.96667,
"CAN","EMPAGE","15_24","PC_AGE","Q","2000-Q3",56.43333,
"CAN","EMPAGE","15_24","PC_AGE","Q","2000-Q4",57.2,
"CAN","EMPAGE","15_24","PC_AGE","Q","2001-Q1",56.63334,
"CAN","EMPAGE","15_24","PC_AGE","Q","2001-Q2",56.46667,
"CAN","EMPAGE","15_24","PC_AGE","Q","2001-Q3",56.33333,
"CAN","EMPAGE","15_24","PC_AGE","Q","2001-Q4",56,
"CAN","EMPAGE","15_24","PC_AGE","Q","2002-Q1",56.6,
"CAN","EMPAGE","15_24","PC_AGE","Q","2002-Q2",57.23333,
"CAN","EMPAGE","15_24","PC_AGE","Q","2002-Q3",57.93333,
"CAN","EMPAGE","15_24","PC_AGE","Q","2002-Q4",57.83333,
"CAN","EMPAGE","15_24","PC_AGE","Q","2003-Q1",58.56667,
"CAN","EMPAGE","15_24","PC_AGE","Q","2003-Q2",58.2,
"CAN","EMPAGE","15_24","PC_AGE","Q","2003-Q3",57.7,
"CAN","EMPAGE","15_24","PC_AGE","Q","2003-Q4",57.73333,
"CAN","EMPAGE","15_24","PC_AGE","Q","2004-Q1",57.6,
"CAN","EMPAGE","15_24","PC_AGE","Q","2004-Q2",58.06667,
"CAN","EMPAGE","15_24","PC_AGE","Q","2004-Q3",58.1,
"CAN","EMPAGE","15_24","PC_AGE","Q","2004-Q4",58.1,
"CAN","EMPAGE","15_24","PC_AGE","Q","2005-Q1",57.63334,
"CAN","EMPAGE","15_24","PC_AGE","Q","2005-Q2",57.33333,
"CAN","EMPAGE","15_24","PC_AGE","Q","2005-Q3",57.73333,
"CAN","EMPAGE","15_24","PC_AGE","Q","2005-Q4",58.26667,
"CAN","EMPAGE","15_24","PC_AGE","Q","2006-Q1",58.53333,
"CAN","EMPAGE","15_24","PC_AGE","Q","2006-Q2",58.6,
"CAN","EMPAGE","15_24","PC_AGE","Q","2006-Q3",58.4,
"CAN","EMPAGE","15_24","PC_AGE","Q","2006-Q4",58.76667,
"CAN","EMPAGE","15_24","PC_AGE","Q","2007-Q1",59.23333,
"CAN","EMPAGE","15_24","PC_AGE","Q","2007-Q2",59.3,
"CAN","EMPAGE","15_24","PC_AGE","Q","2007-Q3",59.73333,
"CAN","EMPAGE","15_24","PC_AGE","Q","2007-Q4",59.73333,
"CAN","EMPAGE","15_24","PC_AGE","Q","2008-Q1",59.66667,
"CAN","EMPAGE","15_24","PC_AGE","Q","2008-Q2",59.36666,
"CAN","EMPAGE","15_24","PC_AGE","Q","2008-Q3",59.7,
"CAN","EMPAGE","15_24","PC_AGE","Q","2008-Q4",59,
"CAN","EMPAGE","15_24","PC_AGE","Q","2009-Q1",56.83333,
"CAN","EMPAGE","15_24","PC_AGE","Q","2009-Q2",55.66667,
"CAN","EMPAGE","15_24","PC_AGE","Q","2009-Q3",54.43333,
"CAN","EMPAGE","15_24","PC_AGE","Q","2009-Q4",54.56667,
"CAN","EMPAGE","15_24","PC_AGE","Q","2010-Q1",54.96667,
"CAN","EMPAGE","15_24","PC_AGE","Q","2010-Q2",55.4,
"CAN","EMPAGE","15_24","PC_AGE","Q","2010-Q3",54.83333,
"CAN","EMPAGE","15_24","PC_AGE","Q","2010-Q4",54.66667,
"CAN","EMPAGE","15_24","PC_AGE","Q","2011-Q1",55.4,
"CAN","EMPAGE","15_24","PC_AGE","Q","2011-Q2",55.26667,
"CAN","EMPAGE","15_24","PC_AGE","Q","2011-Q3",55.63334,
"CAN","EMPAGE","15_24","PC_AGE","Q","2011-Q4",55.06667,
"CAN","EMPAGE","15_24","PC_AGE","Q","2012-Q1",54.26667,
"CAN","EMPAGE","15_24","PC_AGE","Q","2012-Q2",54.5,
"CAN","EMPAGE","15_24","PC_AGE","Q","2012-Q3",54.16667,
"CAN","EMPAGE","15_24","PC_AGE","Q","2012-Q4",54.53333,
"CAN","EMPAGE","15_24","PC_AGE","Q","2013-Q1",55.03333,
"CAN","EMPAGE","15_24","PC_AGE","Q","2013-Q2",55.03333,
"CAN","EMPAGE","15_24","PC_AGE","Q","2013-Q3",55.06667,
"CAN","EMPAGE","15_24","PC_AGE","Q","2013-Q4",54.9,
"CAN","EMPAGE","15_24","PC_AGE","Q","2014-Q1",54.9,
"CAN","EMPAGE","15_24","PC_AGE","Q","2014-Q2",55.2,
"CAN","EMPAGE","15_24","PC_AGE","Q","2014-Q3",55.63334,
"CAN","EMPAGE","15_24","PC_AGE","Q","2014-Q4",56.13334,
"CAN","EMPAGE","15_24","PC_AGE","Q","2015-Q1",56.06667,
"CAN","EMPAGE","15_24","PC_AGE","Q","2015-Q2",55.86666,
"CAN","EMPAGE","15_24","PC_AGE","Q","2015-Q3",55.73333,
"CAN","EMPAGE","15_24","PC_AGE","Q","2015-Q4",55.43333,
"CAN","EMPAGE","15_24","PC_AGE","Q","2016-Q1",55.36666,
"CAN","EMPAGE","15_24","PC_AGE","Q","2016-Q2",55.16667,
"CAN","EMPAGE","15_24","PC_AGE","Q","2016-Q3",55.2,
"CAN","EMPAGE","15_24","PC_AGE","Q","2016-Q4",55.9,
"CAN","EMPAGE","15_24","PC_AGE","Q","2017-Q1",56.03333,
